red,green,blue,red_total,green_total,blue_total,n_total,red_mean,green_mean,blue_mean
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
71.95495495495496,69.97297297297297,58.88288288288288,7987,7767,6536,111,71.95495495495496,69.97297297297297,58.88288288288288
79.58666666666667,68.13333333333334,68.08,5969,5110,5106,75,79.58666666666667,68.13333333333334,68.08
82.84782608695652,77.54347826086956,57.54347826086956,3811,3567,2647,46,82.84782608695652,77.54347826086956,57.54347826086956
74.800796812749,72.7609561752988,61.852589641434264,18775,18263,15525,251,74.800796812749,72.7609561752988,61.852589641434264
74.37988826815642,74.68435754189944,66.43296089385476,26628,26737,23783,358,74.37988826815642,74.68435754189944,66.43296089385476
78.1374269005848,78.19298245614036,66.21052631578948,26723,26742,22644,342,78.1374269005848,78.19298245614036,66.21052631578948
77.89615384615385,76.3923076923077,70.4,20253,19862,18304,260,77.89615384615385,76.3923076923077,70.4
76.83492063492064,80.97619047619048,71.86507936507937,48406,51015,45275,630,76.83492063492064,80.97619047619048,71.86507936507937
87.20994475138122,71.54143646408839,78.70165745856353,15785,12949,14245,181,87.20994475138122,71.54143646408839,78.70165745856353
80.57859531772576,84.10535117056857,74.77424749163879,48186,50295,44715,598,80.57859531772576,84.10535117056857,74.77424749163879
81.07262569832402,87.84543761638734,80.42271880819366,43536,47173,43187,537,81.07262569832402,87.84543761638734,80.42271880819366
89.66519823788546,90.45374449339207,79.29074889867842,20354,20533,17999,227,89.66519823788546,90.45374449339207,79.29074889867842
85.61303462321793,92.92668024439918,86.24439918533605,42036,45627,42346,491,85.61303462321793,92.92668024439918,86.24439918533605
90.896484375,98.0625,91.251953125,46539,50208,46721,512,90.896484375,98.0625,91.251953125
96.67279411764706,74.45220588235294,90.32720588235294,26295,20251,24569,272,96.67279411764706,74.45220588235294,90.32720588235294
95.73286052009456,103.53191489361703,97.42553191489361,40495,43794,41211,423,95.73286052009456,103.53191489361703,97.42553191489361
101.19402985074628,109.72835820895523,104.03283582089553,33900,36759,34851,335,101.19402985074628,109.72835820895523,104.03283582089553
105.27355623100304,78.11854103343465,100.71732522796353,34635,25701,33136,329,105.27355623100304,78.11854103343465,100.71732522796353
158.34343434343435,75.37878787878788,61.371212121212125,62704,29850,24303,396,158.34343434343435,75.37878787878788,61.371212121212125
119.02298850574712,82.44827586206897,71.4367816091954,10355,7173,6215,87,119.02298850574712,82.44827586206897,71.4367816091954
117.47490347490347,78.81467181467181,109.14671814671814,30426,20413,28269,259,117.47490347490347,78.81467181467181,109.14671814671814
118.50909090909092,88.74545454545455,120.47878787878788,19554,14643,19879,165,118.50909090909092,88.74545454545455,120.47878787878788
131.85142857142858,83.43428571428572,112.84571428571428,23074,14601,19748,175,131.85142857142858,83.43428571428572,112.84571428571428
140.83333333333334,94.76666666666667,83.0,4225,2843,2490,30,140.83333333333334,94.76666666666667,83.0
186.03439803439804,77.85257985257985,66.56019656019656,75716,31686,27090,407,186.03439803439804,77.85257985257985,66.56019656019656
166.96,87.36,76.4,16696,8736,7640,100,166.96,87.36,76.4
130.57,120.91,89.78,13057,12091,8978,100,130.57,120.91,89.78
105.74587458745874,115.61716171617162,112.07260726072607,32041,35032,33958,303,105.74587458745874,115.61716171617162,112.07260726072607
131.02713178294573,88.04651162790698,129.31007751937983,33805,22716,33362,258,131.02713178294573,88.04651162790698,129.31007751937983
112.58235294117647,121.72941176470589,118.32352941176471,19139,20694,20115,170,112.58235294117647,121.72941176470589,118.32352941176471
135.76717557251908,91.59160305343511,138.63740458015266,35571,23997,36323,262,135.76717557251908,91.59160305343511,138.63740458015266
119.66666666666667,129.61111111111111,123.97777777777777,10770,11665,11158,90,119.66666666666667,129.61111111111111,123.97777777777777
145.20973782771534,96.87265917602996,147.25842696629215,38771,25865,39318,267,145.20973782771534,96.87265917602996,147.25842696629215
135.85087719298247,110.28947368421052,137.55263157894737,15487,12573,15681,114,135.85087719298247,110.28947368421052,137.55263157894737
148.10256410256412,114.28205128205128,114.87179487179488,5776,4457,4480,39,148.10256410256412,114.28205128205128,114.87179487179488
130.53658536585365,137.21951219512195,133.1219512195122,5352,5626,5458,41,130.53658536585365,137.21951219512195,133.1219512195122
151.8626198083067,101.93610223642173,156.59424920127796,47533,31906,49014,313,151.8626198083067,101.93610223642173,156.59424920127796
160.00558659217876,111.67597765363128,164.06703910614524,28641,19990,29368,179,160.00558659217876,111.67597765363128,164.06703910614524
153.07142857142858,129.32857142857142,151.25714285714287,10715,9053,10588,70,153.07142857142858,129.32857142857142,151.25714285714287
166.63809523809525,126.15238095238095,172.0952380952381,17497,13246,18070,105,166.63809523809525,126.15238095238095,172.0952380952381
152.8923076923077,136.25641025641025,98.07179487179488,29814,26570,19124,195,152.8923076923077,136.25641025641025,98.07179487179488
,,,0,0,0,0,,,
178.46875,140.05208333333334,185.60416666666666,17133,13445,17818,96,178.46875,140.05208333333334,185.60416666666666
167.09615384615384,149.05769230769232,160.57692307692307,8689,7751,8350,52,167.09615384615384,149.05769230769232,160.57692307692307
160.26415094339623,148.35220125786162,108.50314465408805,25482,23588,17252,159,160.26415094339623,148.35220125786162,108.50314465408805
173.42138364779873,150.37735849056602,105.60377358490567,27574,23910,16791,159,173.42138364779873,150.37735849056602,105.60377358490567
167.41284403669724,160.348623853211,117.27522935779817,18248,17478,12783,109,167.41284403669724,160.348623853211,117.27522935779817
181.03508771929825,160.66666666666666,113.16228070175438,41276,36632,25801,228,181.03508771929825,160.66666666666666,113.16228070175438
186.69294605809128,167.41908713692945,117.85477178423237,44993,40348,28403,241,186.69294605809128,167.41908713692945,117.85477178423237
178.46236559139786,171.86021505376345,125.27956989247312,16597,15983,11651,93,178.46236559139786,171.86021505376345,125.27956989247312
195.0082304526749,170.32921810699588,119.35802469135803,47387,41390,29004,243,195.0082304526749,170.32921810699588,119.35802469135803
178.6904761904762,168.85714285714286,172.33333333333334,7505,7092,7238,42,178.6904761904762,168.85714285714286,172.33333333333334
199.67415730337078,176.83895131086143,123.40823970037454,53313,47216,32950,267,199.67415730337078,176.83895131086143,123.40823970037454
192.08333333333334,171.10416666666666,133.875,9220,8213,6426,48,192.08333333333334,171.10416666666666,133.875
189.6027397260274,182.5205479452055,130.986301369863,13841,13324,9562,73,189.6027397260274,182.5205479452055,130.986301369863
206.57366771159874,182.35109717868337,127.05956112852665,65897,58170,40532,319,206.57366771159874,182.35109717868337,127.05956112852665
195.69444444444446,183.33333333333334,143.0,7045,6600,5148,36,195.69444444444446,183.33333333333334,143.0
213.65808823529412,188.38235294117646,130.83823529411765,58115,51240,35588,272,213.65808823529412,188.38235294117646,130.83823529411765
207.15384615384616,188.5,136.83333333333334,16158,14703,10673,78,207.15384615384616,188.5,136.83333333333334
218.5336787564767,195.0984455958549,134.13989637305698,42177,37654,25889,193,218.5336787564767,195.0984455958549,134.13989637305698
215.3090909090909,195.61818181818182,143.05454545454546,11842,10759,7868,55,215.3090909090909,195.61818181818182,143.05454545454546
225.93617021276594,200.64893617021278,140.5531914893617,21238,18861,13212,94,225.93617021276594,200.64893617021278,140.5531914893617
204.6086956521739,192.04347826086956,156.82608695652175,4706,4417,3607,23,204.6086956521739,192.04347826086956,156.82608695652175
230.175,207.8,155.65,9207,8312,6226,40,230.175,207.8,155.65
186.75757575757575,161.78787878787878,190.87878787878788,6163,5339,6299,33,186.75757575757575,161.78787878787878,190.87878787878788
219.9,202.3,156.2,6597,6069,4686,30,219.9,202.3,156.2
215.46875,200.90625,177.5625,6895,6429,5682,32,215.46875,200.90625,177.5625
245.3846153846154,210.5897435897436,146.92307692307693,9570,8213,5730,39,245.3846153846154,210.5897435897436,146.92307692307693
231.53846153846155,213.57692307692307,182.23076923076923,6020,5553,4738,26,231.53846153846155,213.57692307692307,182.23076923076923
197.62222222222223,186.0,186.82222222222222,8893,8370,8407,45,197.62222222222223,186.0,186.82222222222222
196.60526315789474,165.21052631578948,204.39473684210526,7471,6278,7767,38,196.60526315789474,165.21052631578948,204.39473684210526
218.45,205.4,193.05,4369,4108,3861,20,218.45,205.4,193.05
206.87254901960785,196.66666666666666,201.69607843137254,21101,20060,20573,102,206.87254901960785,196.66666666666666,201.69607843137254
212.87301587301587,203.0079365079365,207.56349206349208,26822,25579,26153,126,212.87301587301587,203.0079365079365,207.56349206349208
216.455223880597,206.0,212.51492537313433,29005,27604,28477,134,216.455223880597,206.0,212.51492537313433
222.98333333333332,210.18333333333334,207.46666666666667,13379,12611,12448,60,222.98333333333332,210.18333333333334,207.46666666666667
220.78395061728395,209.3827160493827,215.33333333333334,35767,33920,34884,162,220.78395061728395,209.3827160493827,215.33333333333334
224.16923076923078,212.72307692307692,217.58461538461538,29142,27654,28286,130,224.16923076923078,212.72307692307692,217.58461538461538
226.46296296296296,214.7685185185185,220.99074074074073,24458,23195,23867,108,226.46296296296296,214.7685185185185,220.99074074074073
230.14285714285714,217.57142857142858,216.55714285714285,16110,15230,15159,70,230.14285714285714,217.57142857142858,216.55714285714285
233.76470588235293,219.23529411764707,205.35294117647058,3974,3727,3491,17,233.76470588235293,219.23529411764707,205.35294117647058
230.2674418604651,217.97674418604652,224.3372093023256,19803,18746,19293,86,230.2674418604651,217.97674418604652,224.3372093023256
237.07894736842104,221.73684210526315,218.76315789473685,9009,8426,8313,38,237.07894736842104,221.73684210526315,218.76315789473685
233.70909090909092,220.78181818181818,228.43636363636364,12854,12143,12564,55,233.70909090909092,220.78181818181818,228.43636363636364
235.52941176470588,223.94117647058823,224.76470588235293,4004,3807,3821,17,235.52941176470588,223.94117647058823,224.76470588235293
238.6,226.4,231.2,1193,1132,1156,5,238.6,226.4,231.2
241.25,231.0,234.0,965,924,936,4,241.25,231.0,234.0
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
,,,0,0,0,0,,,
